Album,AlbumArtLink,Artist,ReleaseDate,Summary,Title,Year,YouTubeLink,Actual_YT_Title
Rat Saw God,https://lastfm.freetls.fastly.net/i/u/300x300/cb31ce83e7d4ab4457e10809c4e2066e.jpg,Wednesday,2023-04-07,"Blending the great fuzzy guitars of shoegaze with a faint Southern twang and lyrics fixated on the traumas of small-town life, Wednesday are an indie rock band from Asheville, North Carolina led by songwriter, vocalist, and guitarist Karly Hartzman. The group's songs manage to be deeply personal while touching on doubts and anxieties that are universally recognizable, and after launching Wednesday as a solo project with 2017's I Was Trying to Describe You to Someone, Hartzman transformed it into a full five-piece band on 2021's Twin Plagues, with a fuller and more evocative sound. After signing with the noted indie label Dead Oceans, Wednesday's music became bigger and more emotionally powerful on 2023's Rat Saw God. 2025's Bleeds gave their music a clearer production without blunting the emotional impact of their songs of love and conflict.
Karly Hartzman was born and raised in Greensboro, North Carolina. Her parents encouraged her to use music as a creative outlet when she was young, and her father gave her a ukulele when she was in middle school. Hartzman taught herself to play the uke, and she would later follow suit with guitar and other instruments, eager to make music but uncertain of how to make that happen. After graduating from high school, where she would often ditch class to spend time writing and drawing, Hartzman moved to Asheville to enroll in college, and she took a more serious approach to music as she soaked up the influences of punk bands, noise rock, and country radio. In 2017, with help from friends at a campus recording studio, Hartzman cut an album's worth of songs under the group name Wednesday, a play on the British dream pop act the Sundays. I Was Trying to Describe You to Someone was a fusion of dream pop, indie rock, and shoegaze, and she initially gave it a low-key digital release. As she plotted her next move, Hartzman joined the band Diva Sweetly as lead singer, whose style leaned more toward pop-punk than the more dramatic sound of her own music.
While Diva Sweetly began enjoying regional success, Hartzman wanted to focus on her own music, so she recruited a band to revamp the Wednesday concept. Joining Hartzman were lead guitarist MJ Lenderman, lap steel guitarist Xandy Chelmis, bassist Margo Schultz, and drummer Alan Miller. After the Chicago-based Orindal label gave I Was Trying to Describe You to Someone a vinyl reissue in 2020, Wednesday's new lineup started work on an album, and Orindal issued Twin Plagues in 2021. The indie music press took notice of the album, and as Wednesday's popularity grew in the United States and England, they self-released a nine-song EP, Mowing the Leaves Instead of Piling 'em Up, featuring covers of tunes by Roger Miller, Chris Bell, the Drive-By Truckers, Vic Chesnutt, and others. 2021 also brought Guttering, a six-song EP credited to MJ Lenderman & Wednesday, that was self-released by the group. Dead Oceans, the successful indie label whose roster included Japanese Breakfast, Phoebe Bridgers, and Akron/Family, struck a deal with Wednesday to release their next album, and with producer Alex Farrar (Snail Mail, Suki Waterhouse, Archers of Loaf), the group cut their third album, 2023's Rat Saw God, their hardest and most dynamic effort to date. In June 2025, the independent Julia's War label reissued the Guttering EP, making it available on vinyl for the first time. Around the time Guttering was re-released, Lenderman announced he would no longer be touring with Wednesday as he focused on the demands of his solo career. As Wednesday put the finishing touches on their next album, Hartzman revealed in interviews that her romantic relationship with Lenderman had come to an end, and the emotional fallout of love on the rocks provided subtext to 2025's Bleeds. The album featured a cleaner production that sharpened the emotional and musical dynamics of the interplay between country-influenced ballads and raw, noisy rock.~ Mark Deming",Bull Believer,Unknown,https://www.youtube.com/watch?v=0MawIv5pDFE&list=RD0MawIv5pDFE&start_radio=1&pp=ygUXV2VkbmVzZGF5IEJ1bGwgQmVsaWV2ZXKgBwE%3D,ERROR: Private/Dead/Protected
Rat Saw God,https://lastfm.freetls.fastly.net/i/u/300x300/cb31ce83e7d4ab4457e10809c4e2066e.jpg,Wednesday,2023-04-07,"Blending the great fuzzy guitars of shoegaze with a faint Southern twang and lyrics fixated on the traumas of small-town life, Wednesday are an indie rock band from Asheville, North Carolina led by songwriter, vocalist, and guitarist Karly Hartzman. The group's songs manage to be deeply personal while touching on doubts and anxieties that are universally recognizable, and after launching Wednesday as a solo project with 2017's I Was Trying to Describe You to Someone, Hartzman transformed it into a full five-piece band on 2021's Twin Plagues, with a fuller and more evocative sound. After signing with the noted indie label Dead Oceans, Wednesday's music became bigger and more emotionally powerful on 2023's Rat Saw God. 2025's Bleeds gave their music a clearer production without blunting the emotional impact of their songs of love and conflict.
Karly Hartzman was born and raised in Greensboro, North Carolina. Her parents encouraged her to use music as a creative outlet when she was young, and her father gave her a ukulele when she was in middle school. Hartzman taught herself to play the uke, and she would later follow suit with guitar and other instruments, eager to make music but uncertain of how to make that happen. After graduating from high school, where she would often ditch class to spend time writing and drawing, Hartzman moved to Asheville to enroll in college, and she took a more serious approach to music as she soaked up the influences of punk bands, noise rock, and country radio. In 2017, with help from friends at a campus recording studio, Hartzman cut an album's worth of songs under the group name Wednesday, a play on the British dream pop act the Sundays. I Was Trying to Describe You to Someone was a fusion of dream pop, indie rock, and shoegaze, and she initially gave it a low-key digital release. As she plotted her next move, Hartzman joined the band Diva Sweetly as lead singer, whose style leaned more toward pop-punk than the more dramatic sound of her own music.
While Diva Sweetly began enjoying regional success, Hartzman wanted to focus on her own music, so she recruited a band to revamp the Wednesday concept. Joining Hartzman were lead guitarist MJ Lenderman, lap steel guitarist Xandy Chelmis, bassist Margo Schultz, and drummer Alan Miller. After the Chicago-based Orindal label gave I Was Trying to Describe You to Someone a vinyl reissue in 2020, Wednesday's new lineup started work on an album, and Orindal issued Twin Plagues in 2021. The indie music press took notice of the album, and as Wednesday's popularity grew in the United States and England, they self-released a nine-song EP, Mowing the Leaves Instead of Piling 'em Up, featuring covers of tunes by Roger Miller, Chris Bell, the Drive-By Truckers, Vic Chesnutt, and others. 2021 also brought Guttering, a six-song EP credited to MJ Lenderman & Wednesday, that was self-released by the group. Dead Oceans, the successful indie label whose roster included Japanese Breakfast, Phoebe Bridgers, and Akron/Family, struck a deal with Wednesday to release their next album, and with producer Alex Farrar (Snail Mail, Suki Waterhouse, Archers of Loaf), the group cut their third album, 2023's Rat Saw God, their hardest and most dynamic effort to date. In June 2025, the independent Julia's War label reissued the Guttering EP, making it available on vinyl for the first time. Around the time Guttering was re-released, Lenderman announced he would no longer be touring with Wednesday as he focused on the demands of his solo career. As Wednesday put the finishing touches on their next album, Hartzman revealed in interviews that her romantic relationship with Lenderman had come to an end, and the emotional fallout of love on the rocks provided subtext to 2025's Bleeds. The album featured a cleaner production that sharpened the emotional and musical dynamics of the interplay between country-influenced ballads and raw, noisy rock.~ Mark Deming",Got Shocked,Unknown,https://www.youtube.com/watch?v=C-L_TprF5g0&list=RDC-L_TprF5g0&start_radio=1&pp=ygUVV2VkbmVzZGF5IEdvdCBTaG9ja2VkoAcB0gcJCSIKAYcqIYzv,ERROR: Private/Dead/Protected
Rat Saw God,https://lastfm.freetls.fastly.net/i/u/300x300/cb31ce83e7d4ab4457e10809c4e2066e.jpg,Wednesday,2023-04-07,"Blending the great fuzzy guitars of shoegaze with a faint Southern twang and lyrics fixated on the traumas of small-town life, Wednesday are an indie rock band from Asheville, North Carolina led by songwriter, vocalist, and guitarist Karly Hartzman. The group's songs manage to be deeply personal while touching on doubts and anxieties that are universally recognizable, and after launching Wednesday as a solo project with 2017's I Was Trying to Describe You to Someone, Hartzman transformed it into a full five-piece band on 2021's Twin Plagues, with a fuller and more evocative sound. After signing with the noted indie label Dead Oceans, Wednesday's music became bigger and more emotionally powerful on 2023's Rat Saw God. 2025's Bleeds gave their music a clearer production without blunting the emotional impact of their songs of love and conflict.
Karly Hartzman was born and raised in Greensboro, North Carolina. Her parents encouraged her to use music as a creative outlet when she was young, and her father gave her a ukulele when she was in middle school. Hartzman taught herself to play the uke, and she would later follow suit with guitar and other instruments, eager to make music but uncertain of how to make that happen. After graduating from high school, where she would often ditch class to spend time writing and drawing, Hartzman moved to Asheville to enroll in college, and she took a more serious approach to music as she soaked up the influences of punk bands, noise rock, and country radio. In 2017, with help from friends at a campus recording studio, Hartzman cut an album's worth of songs under the group name Wednesday, a play on the British dream pop act the Sundays. I Was Trying to Describe You to Someone was a fusion of dream pop, indie rock, and shoegaze, and she initially gave it a low-key digital release. As she plotted her next move, Hartzman joined the band Diva Sweetly as lead singer, whose style leaned more toward pop-punk than the more dramatic sound of her own music.
While Diva Sweetly began enjoying regional success, Hartzman wanted to focus on her own music, so she recruited a band to revamp the Wednesday concept. Joining Hartzman were lead guitarist MJ Lenderman, lap steel guitarist Xandy Chelmis, bassist Margo Schultz, and drummer Alan Miller. After the Chicago-based Orindal label gave I Was Trying to Describe You to Someone a vinyl reissue in 2020, Wednesday's new lineup started work on an album, and Orindal issued Twin Plagues in 2021. The indie music press took notice of the album, and as Wednesday's popularity grew in the United States and England, they self-released a nine-song EP, Mowing the Leaves Instead of Piling 'em Up, featuring covers of tunes by Roger Miller, Chris Bell, the Drive-By Truckers, Vic Chesnutt, and others. 2021 also brought Guttering, a six-song EP credited to MJ Lenderman & Wednesday, that was self-released by the group. Dead Oceans, the successful indie label whose roster included Japanese Breakfast, Phoebe Bridgers, and Akron/Family, struck a deal with Wednesday to release their next album, and with producer Alex Farrar (Snail Mail, Suki Waterhouse, Archers of Loaf), the group cut their third album, 2023's Rat Saw God, their hardest and most dynamic effort to date. In June 2025, the independent Julia's War label reissued the Guttering EP, making it available on vinyl for the first time. Around the time Guttering was re-released, Lenderman announced he would no longer be touring with Wednesday as he focused on the demands of his solo career. As Wednesday put the finishing touches on their next album, Hartzman revealed in interviews that her romantic relationship with Lenderman had come to an end, and the emotional fallout of love on the rocks provided subtext to 2025's Bleeds. The album featured a cleaner production that sharpened the emotional and musical dynamics of the interplay between country-influenced ballads and raw, noisy rock.~ Mark Deming",Formula One,Unknown,https://www.youtube.com/watch?v=bXvp8ROEgVE&list=RDbXvp8ROEgVE&start_radio=1&pp=ygUXV2VkbmVzZGF5IC0gRm9ybXVsYSBPbmWgBwE%3D,ERROR: Private/Dead/Protected
Rat Saw God,https://lastfm.freetls.fastly.net/i/u/300x300/cb31ce83e7d4ab4457e10809c4e2066e.jpg,Wednesday,2023-04-07,"Blending the great fuzzy guitars of shoegaze with a faint Southern twang and lyrics fixated on the traumas of small-town life, Wednesday are an indie rock band from Asheville, North Carolina led by songwriter, vocalist, and guitarist Karly Hartzman. The group's songs manage to be deeply personal while touching on doubts and anxieties that are universally recognizable, and after launching Wednesday as a solo project with 2017's I Was Trying to Describe You to Someone, Hartzman transformed it into a full five-piece band on 2021's Twin Plagues, with a fuller and more evocative sound. After signing with the noted indie label Dead Oceans, Wednesday's music became bigger and more emotionally powerful on 2023's Rat Saw God. 2025's Bleeds gave their music a clearer production without blunting the emotional impact of their songs of love and conflict.
Karly Hartzman was born and raised in Greensboro, North Carolina. Her parents encouraged her to use music as a creative outlet when she was young, and her father gave her a ukulele when she was in middle school. Hartzman taught herself to play the uke, and she would later follow suit with guitar and other instruments, eager to make music but uncertain of how to make that happen. After graduating from high school, where she would often ditch class to spend time writing and drawing, Hartzman moved to Asheville to enroll in college, and she took a more serious approach to music as she soaked up the influences of punk bands, noise rock, and country radio. In 2017, with help from friends at a campus recording studio, Hartzman cut an album's worth of songs under the group name Wednesday, a play on the British dream pop act the Sundays. I Was Trying to Describe You to Someone was a fusion of dream pop, indie rock, and shoegaze, and she initially gave it a low-key digital release. As she plotted her next move, Hartzman joined the band Diva Sweetly as lead singer, whose style leaned more toward pop-punk than the more dramatic sound of her own music.
While Diva Sweetly began enjoying regional success, Hartzman wanted to focus on her own music, so she recruited a band to revamp the Wednesday concept. Joining Hartzman were lead guitarist MJ Lenderman, lap steel guitarist Xandy Chelmis, bassist Margo Schultz, and drummer Alan Miller. After the Chicago-based Orindal label gave I Was Trying to Describe You to Someone a vinyl reissue in 2020, Wednesday's new lineup started work on an album, and Orindal issued Twin Plagues in 2021. The indie music press took notice of the album, and as Wednesday's popularity grew in the United States and England, they self-released a nine-song EP, Mowing the Leaves Instead of Piling 'em Up, featuring covers of tunes by Roger Miller, Chris Bell, the Drive-By Truckers, Vic Chesnutt, and others. 2021 also brought Guttering, a six-song EP credited to MJ Lenderman & Wednesday, that was self-released by the group. Dead Oceans, the successful indie label whose roster included Japanese Breakfast, Phoebe Bridgers, and Akron/Family, struck a deal with Wednesday to release their next album, and with producer Alex Farrar (Snail Mail, Suki Waterhouse, Archers of Loaf), the group cut their third album, 2023's Rat Saw God, their hardest and most dynamic effort to date. In June 2025, the independent Julia's War label reissued the Guttering EP, making it available on vinyl for the first time. Around the time Guttering was re-released, Lenderman announced he would no longer be touring with Wednesday as he focused on the demands of his solo career. As Wednesday put the finishing touches on their next album, Hartzman revealed in interviews that her romantic relationship with Lenderman had come to an end, and the emotional fallout of love on the rocks provided subtext to 2025's Bleeds. The album featured a cleaner production that sharpened the emotional and musical dynamics of the interplay between country-influenced ballads and raw, noisy rock.~ Mark Deming",Chosen to Deserve,Unknown,https://www.youtube.com/watch?v=CTi7e9gEpN4&list=RDCTi7e9gEpN4&start_radio=1&pp=ygUbV2VkbmVzZGF5IENob3NlbiB0byBEZXNlcnZloAcB,ERROR: Private/Dead/Protected
Trip to Germany,https://lastfm.freetls.fastly.net/i/u/300x300/127ad60e4762f69dbb0631294bb6b5b6.jpg,WEEDIAN,2025-05-01,,Nox,Unknown,https://www.youtube.com/watch?v=HT3OM6N6Ci4&pp=ygUNV0VFRElBTiAtIE5veA%3D%3D,ERROR: Private/Dead/Protected
IV: The Stream of Forgotten Thoughts,https://lastfm.freetls.fastly.net/i/u/300x300/341c335dfbe1c6dda520e79171512a46.jpg,Weedpecker,2021-12-03,"Weedpecker was born in Warsaw circa 2012, when the Dobry bros. (Wyro and Bandos) decided to match their dreamy psychedelic rock tunes with some stoner heavy grungy riffing…soon joined Pan Falon as drummer who plays also for ultraslow doomers Belzebong. After the summer of 2012 the lineup was completed with the Spanish bassist Jeso, who was earlier in some extreme acts like Looking For An Answer and Antigama. In April 2013 they recorded their first self titled album and since then they have been promoting it supporting bands like Elder, Naam or Mars Red Sky. In 2014, Jeso was replaced by Mroku and the group began writing material for their second full length. The resulting album, ""II"", was recorded in February 2015 by Satanic Audio and is scheduled for release on the 30th of April. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",No Heartbeat Collective,Unknown,https://www.youtube.com/watch?v=0oaredJhVBE&pp=ygUiV2VlZHBlY2tlciBObyBIZWFydGJlYXQgQ29sbGVjdGl2ZQ%3D%3D,ERROR: Private/Dead/Protected
IV: The Stream of Forgotten Thoughts,https://lastfm.freetls.fastly.net/i/u/300x300/341c335dfbe1c6dda520e79171512a46.jpg,Weedpecker,2021-12-03,"Weedpecker was born in Warsaw circa 2012, when the Dobry bros. (Wyro and Bandos) decided to match their dreamy psychedelic rock tunes with some stoner heavy grungy riffing…soon joined Pan Falon as drummer who plays also for ultraslow doomers Belzebong. After the summer of 2012 the lineup was completed with the Spanish bassist Jeso, who was earlier in some extreme acts like Looking For An Answer and Antigama. In April 2013 they recorded their first self titled album and since then they have been promoting it supporting bands like Elder, Naam or Mars Red Sky. In 2014, Jeso was replaced by Mroku and the group began writing material for their second full length. The resulting album, ""II"", was recorded in February 2015 by Satanic Audio and is scheduled for release on the 30th of April. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Endless Extensions of Good Vibrations,Unknown,https://www.youtube.com/watch?v=FQMb56Cnx0s&pp=ygUwV2VlZHBlY2tlciBFbmRsZXNzIEV4dGVuc2lvbnMgb2YgR29vZCBWaWJyYXRpb25z,ERROR: Private/Dead/Protected
V,,Weedpecker,2026-01-01,"Weedpecker was born in Warsaw circa 2012, when the Dobry bros. (Wyro and Bandos) decided to match their dreamy psychedelic rock tunes with some stoner heavy grungy riffing…soon joined Pan Falon as drummer who plays also for ultraslow doomers Belzebong. After the summer of 2012 the lineup was completed with the Spanish bassist Jeso, who was earlier in some extreme acts like Looking For An Answer and Antigama. In April 2013 they recorded their first self titled album and since then they have been promoting it supporting bands like Elder, Naam or Mars Red Sky. In 2014, Jeso was replaced by Mroku and the group began writing material for their second full length. The resulting album, ""II"", was recorded in February 2015 by Satanic Audio and is scheduled for release on the 30th of April. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Fading Whispers,Unknown,https://www.youtube.com/watch?v=oY_oBhzjh2k&list=RDoY_oBhzjh2k&start_radio=1&pp=ygUaV2VlZHBlY2tlciBGYWRpbmcgV2hpc3BlcnOgBwE%3D,ERROR: Private/Dead/Protected
The Shape of History,https://lastfm.freetls.fastly.net/i/u/300x300/78d7184dc1670e8c050f3a14356594cd.jpg,Wendy James,2024-10-25,"After being the lead singer for Transvision Vamp, Wendy James decided to pursue a solo career. She wrote a letter to Elvis Costello about her situation and was surprised when Costello wrote an entire album for her. Now Ain't the Time for Your Tears was recorded with guitarist Neil Taylor, bassist Cass Lewis, and drummer Pete Thomas, and released in early 1993. ~ John Bush",The Crack And The Boom Of The Creeps And The Goons,Unknown,https://www.youtube.com/watch?v=fCb5xfVTugA&pp=ygU-V2VuZHkgSmFtZXMgVGhlIENyYWNrIEFuZCBUaGUgQm9vbSBPZiBUaGUgQ3JlZXBzIEFuZCBUaGUgR29vbnM%3D,ERROR: Private/Dead/Protected
The Shape of History,https://lastfm.freetls.fastly.net/i/u/300x300/78d7184dc1670e8c050f3a14356594cd.jpg,Wendy James,2024-10-25,"After being the lead singer for Transvision Vamp, Wendy James decided to pursue a solo career. She wrote a letter to Elvis Costello about her situation and was surprised when Costello wrote an entire album for her. Now Ain't the Time for Your Tears was recorded with guitarist Neil Taylor, bassist Cass Lewis, and drummer Pete Thomas, and released in early 1993. ~ John Bush",A Big Vicious Rumble,Unknown,https://www.youtube.com/watch?v=61Fxy65mrgo&pp=ygUiV2VuZHkgSmFtZXMgLSBBIEJpZyBWaWNpb3VzIFJ1bWJsZQ%3D%3D,ERROR: Private/Dead/Protected
The Shape of History,https://lastfm.freetls.fastly.net/i/u/300x300/78d7184dc1670e8c050f3a14356594cd.jpg,Wendy James,2024-10-25,"After being the lead singer for Transvision Vamp, Wendy James decided to pursue a solo career. She wrote a letter to Elvis Costello about her situation and was surprised when Costello wrote an entire album for her. Now Ain't the Time for Your Tears was recorded with guitarist Neil Taylor, bassist Cass Lewis, and drummer Pete Thomas, and released in early 1993. ~ John Bush",Freedomsville,Unknown,https://www.youtube.com/watch?v=5UlOMlR8aVU&pp=ygUbV2VuZHkgSmFtZXMgLSBGcmVlZG9tc3ZpbGxl,ERROR: Private/Dead/Protected
The Shape of History,https://lastfm.freetls.fastly.net/i/u/300x300/78d7184dc1670e8c050f3a14356594cd.jpg,Wendy James,2024-10-25,"After being the lead singer for Transvision Vamp, Wendy James decided to pursue a solo career. She wrote a letter to Elvis Costello about her situation and was surprised when Costello wrote an entire album for her. Now Ain't the Time for Your Tears was recorded with guitarist Neil Taylor, bassist Cass Lewis, and drummer Pete Thomas, and released in early 1993. ~ John Bush",Do You Dig It? Do You Love It? Is It Groovy?,Unknown,https://www.youtube.com/watch?v=UG9jvA5lNCk&pp=ygU1V2VuZHkgSmFtZXMgRG8gWW91IERpZyBJdCBEbyBZb3UgTG92ZSBJdCBJcyBJdCBHcm9vdnk%3D,ERROR: Private/Dead/Protected
WOW,https://lastfm.freetls.fastly.net/i/u/300x300/5ef83509849349aec9548129158eb0fa.png,Wendy O. Williams,1984-01-01,"While she never earned the critical acclaim of artists like Patti Smith, Siouxsie Sioux, or Exene Cervenka, for many Wendy O. Williams was the first female face of punk rock. As the lead singer of the Plasmatics, Williams proved a woman could dish out on-stage mayhem as well as any man -- hoisting a chainsaw or a sledgehammer, Williams routinely destroyed guitars, smashed televisions, blew up automobiles, and generally left a trail of destruction in her wake. Williams also blended sex with anarchy, often appearing on stage stripped to the waist with shaving cream or electrical tape covering her nipples as a towering Mohawk bloomed from her scalp, creating a vision of a wildly empowered outlaw woman whose echoes would be felt in music and culture long after the Plasmatics called it quits.
Wendy Orlean Williams was born on May 28, 1949, in Webster, New York. Williams' parents were strict and straight-laced, and her earliest exposure to performing came from taking tap-dancing lessons and appearing in the Peanut Gallery on The Howdy Doody Show at age seven. After completing ninth grade, Williams let her independent side take over; she quit school and traveled through Europe and the United States, taking odd jobs to support herself along the way. In 1976, Williams arrived in New York City and met Rod Swenson, a Dada-influenced performance artist who was running an experimental erotic theater in Times Square as ""Captain Kink."" Williams became a performer in Swenson's shows and as he grew interested in the punk rock scene exploding in Manhattan and on the Bowery, they decided to form a rock band with Williams as lead singer. The band became the Plasmatics, who made their debut at CBGB in 1978; merging the simplicity of punk and the guitar attack of heavy metal, the Plasmatics were best known for the over the top destructive impact of their stage show as well as their forceful anti-authoritarian message.
By 1980, the Plasmatics had become a major draw in New York and were developing an international reputation after they signed a deal with Stiff Records and released their first album, New Hope for the Wretched. In early 1981, Williams made headlines when she was arrested following a show in Milwaukee, Wisconsin, where police charged her with obscenity for miming masturbation on-stage using a sledgehammer. Following her arrest, Williams was beaten by the arresting officers (who claimed she attacked them), and her mug shot showed her bruised and battered. Several days later, Williams was arrested on similar charges in Cleveland, Ohio, though the police handled her more gently; she was cleared of all charges in both cities, though her lawsuit against the Milwaukee police for battery was unsuccessful.
The publicity regarding Williams' legal problems had the unexpected consequence of raising her public profile considerably, and the Plasmatics found themselves making regular appearances on American television shows such as Fridays, SCTV, and Tomorrow, hardly common for an American punk band at the time. The year 1981 also saw the release of two Plasmatics records, the album Beyond the Valley of 1984 and the EP Metal Priestess, which put the group's metal influences into focus. Williams and the group continued to follow their new hard rock direction on their first major-label album, 1982's Coup d'Etat; that same year, Williams collaborated with Lemmy Kilmister of Motörhead on a duet single, covering the Tammy Wynette hit ""Stand by Your Man.""
After the commercial disappointment of Coup d'Etat, Williams and Swenson opted to make a Wendy O. Williams solo album for an independent label, and 1984's WOW featured several members of the band along with producer Gene Simmons. While the album earned Williams a Grammy nomination for Best Female Rock Vocal Performance, it failed to break Williams into the mainstream as a solo act, and her 1986 follow-up, Kommander of Kaos, fared little better. That same year, Williams took a stab at acting, appearing in the tongue-in-cheek exploitation film Reform School Girls, though Williams previously made a memorable appearance in Candy Goes to Hollywood, an X-rated feature released in 1979. The Plasmatics returned in 1987 with a sci-fi concept album, Maggots: The Record, but it proved to be the group's last hurrah, and after recording a rap album, Deffest! and Baddest! under the name Ultrafly and the Hometown Girls, Williams opted to leave the music business.
While she made a few acting appearances -- including a role in the independent film Pucker Up and Bark Like a Dog and a guest shot on an episode of McGyver -- for the most part Williams and Swenson lived quietly in Storrs, Connecticut, and Williams devoted her energies to animal rehabilitation and promoting vegetarianism. On April 6, 1998, Williams, who according to Swenson had been suffering from a deep depression, died by suicide in a wooded area not far from her home. In 2002 selected solo recordings and work with the Plasmatics were compiled in two separate sets, Put Your Love in Me: Love Songs for the Apocalypse and Final Days: Anthems for the Apocalypse. ~ Mark Deming",Opus in Cm7,Unknown,https://www.youtube.com/watch?v=Q7yzl-d3G74&pp=ygUfV2VuZHkgTy4gV2lsbGlhbXMgLSBPcHVzIGluIENtNw%3D%3D,ERROR: Private/Dead/Protected
12,https://lastfm.freetls.fastly.net/i/u/300x300/043709494625f2af1bea7e6a01bb7086.jpg,Westside Gunn,2025-02-14,"An underdog from the underground, Buffalo-bred rapper Westside Gunn brings the sounds of '90s hardcore rap into the 21st century alongside his brother and fellow emcee Conway. With their tales of street life, drugs, and gun violence, the pair have employed sample-heavy production in the gritty East Coast tradition of the Lox, Mobb Deep, Capone-N-Noreaga, and the Wu-Tang Clan. In addition to his work with Conway and their Griselda labelmates, Westside Gunn branched out on his own with a series of Hitler Wears Hermes mixtapes issued in the 2010s, as well as solo albums such as Flygod (2016), Supreme Blientele (2018), and Pray for Paris (2020), the latter of which cracked the upper half of the Billboard 200. The lengthy, guest-heavy full-length And Then You Pray for Me appeared in 2023 and reached the Top 30 of the same chart. The EP 11 and a mixtape, Still Praying, were released almost simultaneously in 2024.
Born Alvin Lamar Worthy in Buffalo, New York, Westside Gunn started rapping at a young age. In high school, he joined with Conway (born Demond Price) and fellow rappers Benny the Butcher and Machine Gun Black as the Forerunners. They stuck together over the years and in the early 2010s, they founded Griselda Records. In addition to output as Westside Gunn & Conway, Worthy began issuing his own mixtapes, including the Hitler Wears Hermes series, which kicked off in 2012. With his strong, steady rhymes and often laid-back production, he released five installments of the Hermes series into 2017.
His debut studio full-length, Flygod, arrived in 2016 and featured appearances by Benny, Conway, Roc Marciano, Danny Brown, Action Bronson, and more, as well as production by Statik Selektah and the Alchemist. In 2017, Griselda inked a deal with Eminem's Shady Records, which graduated Westside Gunn to the majors. That same year, he hopped onto a collaboration with MF Doom titled WestsideDoom, and a year later he issued his sophomore LP, Supreme Blientele, which featured many familiar faces from Flygod, as well as new guests Jadakiss, Busta Rhymes, Anderson .Paak, and producers Pete Rock and 9th Wonder.
After Griselda hit the Top Ten of Billboard's R&B/hip-hop and rap charts with WWCD, Westside issued the solo album Pray for Paris in April 2020. DJ Premier, DJ Muggs, the Alchemist, and Tyler, The Creator were among the contributors to the set, which entered the Billboard 200 at number 67 and the R&B/hip-hop chart at 39. A second Gunn album, Who Made the Sunshine, was initially set for release that August, but it was delayed following the death of longtime Griselda Records collaborator DJ Shay from COVID-19. The album eventually appeared in October 2020 and featured appearances by Benny, Conway, Slick Rick, Black Thought, and others. Two tracks, ""Julia Lang"" and ""TV Boy,"" arrived in March 2021 as the first songs released off Gunn's mixtape Hitler Wears Hermes 8: Sincerely, Adolf. Hitler Wears Hermes 8: Side B followed. The mixtapes Peace ""Fly"" God and 10 (the final installment in the Hitler Wears Hermes series) appeared in 2022. The studio album And Then You Pray for Me arrived in 2023, boasting guests like Rick Ross, DJ Drama, Denzel Curry, and Boldy James. It reached number 29 on the Billboard 200. In 2024, Gunn issued the EP 11 as well as the DJ Drama-hosted mixtape Still Praying. ~ Neil Z. Yeung",HEALTH SCIENCE,Unknown,https://www.youtube.com/watch?v=lvDxrhAEKvE&pp=ygUeV2VzdHNpZGUgR3VubiAtIEhFQUxUSCBTQ0lFTkNF,ERROR: Private/Dead/Protected
