Album,AlbumArtLink,Artist,ReleaseDate,Summary,Title,Year,YouTubeLink
Scholars: Early Hack,https://lastfm.freetls.fastly.net/i/u/300x300/dbf2fd8a0715f873994210842f6ea0dd.png,Car Seat Headrest,2025-01-01,"Crafting moody and introspective lo-fi pop tunes that are melodic but structurally ambitious at the same time, Car Seat Headrest is the moniker used by musician and songwriter Will Toledo. Cutting his teeth creating D.I.Y. recordings on inexpensive home equipment, Toledo's songwriting -- deeply personal, sometimes dramatic, frequently witty, and dotted with unexpected social and cultural references -- was what stood out as he gained confidence and strength on self-released early projects such as 2010's Little Pieces of Paper with ""No"" Written on Them. 2011's Twin Fantasy was Car Seat Headrest's breakthrough work, a song cycle that was a major step forward for the young songwriter. 2015's Teens of Style was the group's first album for Matador Records, and though the LP earned positive reviews, it was 2016's Teens of Denial that seriously wowed critics and established him as an artist to watch in indie rock. 2020's Making a Door Less Open was an effort to expand the boundaries of Car Seat Headrest's music, with lo-fi indie sounds giving way to a more expert approach dominated by electronic instrumentation. It was a process they continued on the 2021 companion EP's MADLO: Influences and MADLO: Remixes, and the 2022 tour which reflected their new sound was documented on the live album Faces from the Masquerade, issued in December 2023.
Will Toledo grew up in Leesburg, Virginia, where he learned about music theory while playing in the student symphony band in junior high and high school. He majored in English in college but was fascinated with music, embracing an eclectic variety of artists from Radiohead, Modest Mouse, and R.E.M. to Animal Collective and Swans, and he began writing songs on his computer, using its built-in microphone and the recording software that was bundled with the machine. While Toledo's recording setup became more advanced with time, he continued to prefer simpler solutions to recording problems, and his project became known as Car Seat Headrest when Toledo found he was more comfortable recording vocals in his car than in his home. As he began playing live shows with a rotating team of musicians (when a reporter asked Toledo about being a fixture on the local scene, he replied, ""All that amounts to is being able to play at the local pizza place""), the vast majority of his recordings were cut at home with Toledo handling all the vocals and instruments himself.
In May 2010, he issued his first Car Seat Headrest album, titled 1, with 2, 3, and 4 all appearing within the next three months. Although Toledo would continue to make his first four LPs available through his online store, he sheepishly included a warning to potential customers that they were ""not very good."" December 2010 brought Little Pieces of Paper with ""No"" Written on Them, which Toledo described as ""B-sides and rarities and generally just awful shit,"" but with March 2011's My Back Is Killing Me Baby, Toledo finally made an album he felt didn't require a warning about its inferior quality, and Car Seat Headrest began winning the attention of critics and lo-fi fans around the world with Twin Fantasy, released in November 2011.
The year 2012 brought two more albums, Monomania and Starving While Living, and in August 2013, Toledo released Nervous Young Man. Deciding he needed to break away from the places where he grew up and studied, Toledo left Virginia and moved to Seattle, where he assembled a new lineup of Car Seat Headrest and continued to busy himself with home recording. October 2014 brought another particularly personal project, How to Leave Town, which earned enthusiastic reviews on the music blogosphere and led to Toledo signing a deal with Matador Records. The label issued Teens of Style, featuring new versions of several of Car Seat Headrest's older tunes, in October 2015.
In May 2016, Toledo released an album of new Car Seat Headrest material, Teens of Denial. The record, which melded lo-fi noisemaking with a clean and ambitious production, made music news headlines shortly before its release. One of the album's tracks, ""Just What I Needed/Not What I Needed,"" interpolated a few bars of the Cars' classic ""Just What I Needed."" At the last minute, Cars frontman and songwriter Ric Ocasek rescinded his permission for Car Seat Headrest to use the excerpt from his song. The initial run of Teens of Denial on vinyl and CD had to be destroyed, but the digital version of the album was released as scheduled, with the problematic track replaced with a reworked version of ""Not What I Needed."" The album received widespread acclaim, serving as a breakout for Toledo.
Curiously, he returned in early 2018 not with a new LP but with an entirely re-recorded version of Car Seat Headrest's fan-favorite 2011 album Twin Fantasy. The following year saw the release of the group's first concert LP, Commit Yourself Completely. 2020's Making a Door Less Open found Toledo shifting stylistic gears, with electronics dominating the arrangements and giving the music a smoother, more refined sound. Two companion EPs, MADLO: Influences (a covers album) and MADLO: Remixes, arrived in June 2021. While the COVID-19 pandemic prevented Car Seat Headrest from touring extensively in support of the album, in 2022 they were back to performing live, and they played a three-night stand at New York's Brooklyn Steel in March of that year. The shows were recorded, and a collection of highlights from the concerts was released in December 2023, Faces from the Masquerade. ~ Mark Deming",Old Encino,Unknown,https://www.youtube.com/watch?v=z3KAyngEGL0&pp=ygUeQ2FyIFNlYXQgSGVhZHJlc3QgLSBPbGQgRW5jaW5v
A Little Man and a House and the Whole World Window,https://lastfm.freetls.fastly.net/i/u/300x300/8520796e290cbb4061dd9e14c825e234.png,Cardiacs,1988-03-21,"Combining the D.I.Y. attitude of the early punk years with an affection for progressive rock acts such as Gong and Gentle Giant, the U.K. act the Cardiacs was formed in late 1977 by Tim Smith, who quickly enlisted brother Jim Smith to join the fledgling outfit. The alleged fact that Jim couldn't play an instrument mattered little, and the band took on the moniker Cardiac Arrest. Their first actual release was a single, ""A Bus for a Bus on the Bus,"" in 1979, which they followed with a full-length cassette release the next year, The Obvious, under the truncated name the Cardiacs.
The group sporadically self-released material throughout the '80s, including Toy World in 1981. They landed a high-profile slot opening for Marillion in 1985, which, although they had been selected by Marillion lead singer Fish, proved to be a pairing that did not go down well with the headliner's fan base. In 1988, the band released the LP A Little Man and a House and the Whole World Window, which proved to be their biggest success, spawning the Top Ten indie chart track ""Is This a Life."" The success was short-lived, and the Cardiacs found themselves embroiled in a brief stir when the factions of the media mistook the relationship between Tim Smith and saxophonist Sarah Smith as siblings instead of man and wife. Although their audience has never been widespread, self-proclaimed admirers of the Cardiacs include Mike Patton and Damon Albarn, who arranged for them to open shows for Blur in 1995.
The Cardiacs have toured regularly since their inception, even if their recorded output has been a bit more erratic. Frontman Tim Smith suffered a heart attack and a stroke in 2008, leading to years of poor health, and he was later diagnosed with dystonia, a neurological disease that adversely effects muscle control. He died on July 22, 2020, at the age of 59. Cardiacs percussionist Tim Quy died on February 2, 2023, at the age of 61. ~ Tom Demalon",Is This the Life?,Unknown,https://www.youtube.com/watch?v=s31eL8Y_pBM&pp=ygUZQ2FyZGlhY3MgSXMgVGhpcyB0aGUgTGlmZQ%3D%3D
The Bestiary,https://lastfm.freetls.fastly.net/i/u/300x300/da518b2b7314ab294582f6cabb2d9386.jpg,Castle Rat,2025-09-19,"Castle Rat is a Medieval Fantasy Doom Metal band hailing from Brooklyn, NY, led by Riley Pinkerton — ‘The Rat Queen’ on rhythm guitar and lead vocals. On her mission to expand and defend ‘The Realm’ from those who seek to destroy it, The Rat Queen is joined by Henry Black — ‘The Count’ on lead guitar and backing vocals, Ronnie Lanzilotta — ‘The Plague Doctor’ on bass, and Joshua Strmic — ‘The Druid’ on drums. Together they face the relentless wrath of their arch nemesis: Death Herself — ‘The Rat Reaperess.”   Along their journey Castle Rat has played in support of Monolord (SE), Firebreather (SE), Stonefield (AU), & Tower (NYC) with plans to set forth the release of two powerful singles into the natural world, ahead of their debut LP Into The Realm. Since the band’s pre-plague inception in October 2019, Castle Rat has forged an album and curated a live performance to satisfy those who crave swords & sorcery; stoner & doom; battle-babes & beasts; Frazetta & Sabbath. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Phoenix I,Unknown,https://www.youtube.com/watch?v=T1_-sbLXb4s&list=RDT1_-sbLXb4s&start_radio=1&pp=ygUWQ2FzdGxlIFJhdCAtIFBob2VuaXggSaAHAQ%3D%3D
The Bestiary,https://lastfm.freetls.fastly.net/i/u/300x300/da518b2b7314ab294582f6cabb2d9386.jpg,Castle Rat,2025-09-19,"Castle Rat is a Medieval Fantasy Doom Metal band hailing from Brooklyn, NY, led by Riley Pinkerton — ‘The Rat Queen’ on rhythm guitar and lead vocals. On her mission to expand and defend ‘The Realm’ from those who seek to destroy it, The Rat Queen is joined by Henry Black — ‘The Count’ on lead guitar and backing vocals, Ronnie Lanzilotta — ‘The Plague Doctor’ on bass, and Joshua Strmic — ‘The Druid’ on drums. Together they face the relentless wrath of their arch nemesis: Death Herself — ‘The Rat Reaperess.”   Along their journey Castle Rat has played in support of Monolord (SE), Firebreather (SE), Stonefield (AU), & Tower (NYC) with plans to set forth the release of two powerful singles into the natural world, ahead of their debut LP Into The Realm. Since the band’s pre-plague inception in October 2019, Castle Rat has forged an album and curated a live performance to satisfy those who crave swords & sorcery; stoner & doom; battle-babes & beasts; Frazetta & Sabbath. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Wolf I,Unknown,https://www.youtube.com/watch?v=rWRmjkPgZkY&list=RDrWRmjkPgZkY&start_radio=1&pp=ygURQ2FzdGxlIFJhdCBXb2xmIEmgBwE%3D
The Bestiary,https://lastfm.freetls.fastly.net/i/u/300x300/da518b2b7314ab294582f6cabb2d9386.jpg,Castle Rat,2025-09-19,"Castle Rat is a Medieval Fantasy Doom Metal band hailing from Brooklyn, NY, led by Riley Pinkerton — ‘The Rat Queen’ on rhythm guitar and lead vocals. On her mission to expand and defend ‘The Realm’ from those who seek to destroy it, The Rat Queen is joined by Henry Black — ‘The Count’ on lead guitar and backing vocals, Ronnie Lanzilotta — ‘The Plague Doctor’ on bass, and Joshua Strmic — ‘The Druid’ on drums. Together they face the relentless wrath of their arch nemesis: Death Herself — ‘The Rat Reaperess.”   Along their journey Castle Rat has played in support of Monolord (SE), Firebreather (SE), Stonefield (AU), & Tower (NYC) with plans to set forth the release of two powerful singles into the natural world, ahead of their debut LP Into The Realm. Since the band’s pre-plague inception in October 2019, Castle Rat has forged an album and curated a live performance to satisfy those who crave swords & sorcery; stoner & doom; battle-babes & beasts; Frazetta & Sabbath. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Wizard,Unknown,https://www.youtube.com/watch?v=iWKmiTwjjHA&list=RDiWKmiTwjjHA&start_radio=1&pp=ygURQ2FzdGxlIFJhdCBXaXphcmSgBwE%3D
The Bestiary,https://lastfm.freetls.fastly.net/i/u/300x300/da518b2b7314ab294582f6cabb2d9386.jpg,Castle Rat,2025-09-19,"Castle Rat is a Medieval Fantasy Doom Metal band hailing from Brooklyn, NY, led by Riley Pinkerton — ‘The Rat Queen’ on rhythm guitar and lead vocals. On her mission to expand and defend ‘The Realm’ from those who seek to destroy it, The Rat Queen is joined by Henry Black — ‘The Count’ on lead guitar and backing vocals, Ronnie Lanzilotta — ‘The Plague Doctor’ on bass, and Joshua Strmic — ‘The Druid’ on drums. Together they face the relentless wrath of their arch nemesis: Death Herself — ‘The Rat Reaperess.”   Along their journey Castle Rat has played in support of Monolord (SE), Firebreather (SE), Stonefield (AU), & Tower (NYC) with plans to set forth the release of two powerful singles into the natural world, ahead of their debut LP Into The Realm. Since the band’s pre-plague inception in October 2019, Castle Rat has forged an album and curated a live performance to satisfy those who crave swords & sorcery; stoner & doom; battle-babes & beasts; Frazetta & Sabbath. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Siren,Unknown,https://www.youtube.com/watch?v=3GVz-UqWRdY&list=RD3GVz-UqWRdY&start_radio=1&pp=ygUSQ2FzdGxlIFJhdCAtIFNpcmVuoAcB
The Bestiary,https://lastfm.freetls.fastly.net/i/u/300x300/da518b2b7314ab294582f6cabb2d9386.jpg,Castle Rat,2025-09-19,"Castle Rat is a Medieval Fantasy Doom Metal band hailing from Brooklyn, NY, led by Riley Pinkerton — ‘The Rat Queen’ on rhythm guitar and lead vocals. On her mission to expand and defend ‘The Realm’ from those who seek to destroy it, The Rat Queen is joined by Henry Black — ‘The Count’ on lead guitar and backing vocals, Ronnie Lanzilotta — ‘The Plague Doctor’ on bass, and Joshua Strmic — ‘The Druid’ on drums. Together they face the relentless wrath of their arch nemesis: Death Herself — ‘The Rat Reaperess.”   Along their journey Castle Rat has played in support of Monolord (SE), Firebreather (SE), Stonefield (AU), & Tower (NYC) with plans to set forth the release of two powerful singles into the natural world, ahead of their debut LP Into The Realm. Since the band’s pre-plague inception in October 2019, Castle Rat has forged an album and curated a live performance to satisfy those who crave swords & sorcery; stoner & doom; battle-babes & beasts; Frazetta & Sabbath. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Unicorn,Unknown,https://www.youtube.com/watch?v=RoJCWxycFDw&list=RDRoJCWxycFDw&start_radio=1&pp=ygUUQ2FzdGxlIFJhdCAtIFVuaWNvcm6gBwE%3D
The Bestiary,https://lastfm.freetls.fastly.net/i/u/300x300/da518b2b7314ab294582f6cabb2d9386.jpg,Castle Rat,2025-09-19,"Castle Rat is a Medieval Fantasy Doom Metal band hailing from Brooklyn, NY, led by Riley Pinkerton — ‘The Rat Queen’ on rhythm guitar and lead vocals. On her mission to expand and defend ‘The Realm’ from those who seek to destroy it, The Rat Queen is joined by Henry Black — ‘The Count’ on lead guitar and backing vocals, Ronnie Lanzilotta — ‘The Plague Doctor’ on bass, and Joshua Strmic — ‘The Druid’ on drums. Together they face the relentless wrath of their arch nemesis: Death Herself — ‘The Rat Reaperess.”   Along their journey Castle Rat has played in support of Monolord (SE), Firebreather (SE), Stonefield (AU), & Tower (NYC) with plans to set forth the release of two powerful singles into the natural world, ahead of their debut LP Into The Realm. Since the band’s pre-plague inception in October 2019, Castle Rat has forged an album and curated a live performance to satisfy those who crave swords & sorcery; stoner & doom; battle-babes & beasts; Frazetta & Sabbath. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Path of Moss,Unknown,https://www.youtube.com/watch?v=LFue_S6TsHw&list=RDLFue_S6TsHw&start_radio=1&pp=ygUZQ2FzdGxlIFJhdCAtIFBhdGggb2YgTW9zc6AHAQ%3D%3D
The Bestiary,https://lastfm.freetls.fastly.net/i/u/300x300/da518b2b7314ab294582f6cabb2d9386.jpg,Castle Rat,2025-09-19,"Castle Rat is a Medieval Fantasy Doom Metal band hailing from Brooklyn, NY, led by Riley Pinkerton — ‘The Rat Queen’ on rhythm guitar and lead vocals. On her mission to expand and defend ‘The Realm’ from those who seek to destroy it, The Rat Queen is joined by Henry Black — ‘The Count’ on lead guitar and backing vocals, Ronnie Lanzilotta — ‘The Plague Doctor’ on bass, and Joshua Strmic — ‘The Druid’ on drums. Together they face the relentless wrath of their arch nemesis: Death Herself — ‘The Rat Reaperess.”   Along their journey Castle Rat has played in support of Monolord (SE), Firebreather (SE), Stonefield (AU), & Tower (NYC) with plans to set forth the release of two powerful singles into the natural world, ahead of their debut LP Into The Realm. Since the band’s pre-plague inception in October 2019, Castle Rat has forged an album and curated a live performance to satisfy those who crave swords & sorcery; stoner & doom; battle-babes & beasts; Frazetta & Sabbath. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Crystal Cave,Unknown,https://www.youtube.com/watch?v=nIR79VgChIQ&list=RDnIR79VgChIQ&start_radio=1&pp=ygUZQ2FzdGxlIFJhdCAtIENyeXN0YWwgQ2F2ZaAHAQ%3D%3D
The Bestiary,https://lastfm.freetls.fastly.net/i/u/300x300/da518b2b7314ab294582f6cabb2d9386.jpg,Castle Rat,2025-09-19,"Castle Rat is a Medieval Fantasy Doom Metal band hailing from Brooklyn, NY, led by Riley Pinkerton — ‘The Rat Queen’ on rhythm guitar and lead vocals. On her mission to expand and defend ‘The Realm’ from those who seek to destroy it, The Rat Queen is joined by Henry Black — ‘The Count’ on lead guitar and backing vocals, Ronnie Lanzilotta — ‘The Plague Doctor’ on bass, and Joshua Strmic — ‘The Druid’ on drums. Together they face the relentless wrath of their arch nemesis: Death Herself — ‘The Rat Reaperess.”   Along their journey Castle Rat has played in support of Monolord (SE), Firebreather (SE), Stonefield (AU), & Tower (NYC) with plans to set forth the release of two powerful singles into the natural world, ahead of their debut LP Into The Realm. Since the band’s pre-plague inception in October 2019, Castle Rat has forged an album and curated a live performance to satisfy those who crave swords & sorcery; stoner & doom; battle-babes & beasts; Frazetta & Sabbath. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Serpent,Unknown,https://www.youtube.com/watch?v=LQwtZohqCRs&list=RDLQwtZohqCRs&start_radio=1&pp=ygUUQ2FzdGxlIFJhdCAtIFNlcnBlbnSgBwE%3D
Palm Mall Mars [Remastered],,Cat System Corp.,2018-06-17,"Jornt Elzinga (born 1989) is a Dutch music producer that has released over 70 projects under the alias 猫 シ Corp. (sometimes stylized as Cats Corp or Cat Corp). Elzinga has released projects across a variety of mediums including cassette, VHS, CD, and vinyl under various labels such as My Pet Flamingo, Needlejuice Records, and his own personal label, Hiraeth Records.

Stylistically these projects experiment with commercialism, consumerism, news media, adult contemporary, muzak, and plunderphonics. Each project has its own particular theme or concept and the entire sound gets wrapped around this. 猫 シ Corp.'s Style has been described by one journalist as ""Background crowd sounds combined with adult contemporary music that sounds less jazzy and more mellow than ever before...contributing to the more futuristic vibe of the album and adds to the big budget feeling of the album; it makes you feel like you’re there, like this is actually happening in some alternate reality.""

His albums Class of ’84 (described by Elzinga as ""an image of a [past] world that we love to escape to because our old world died in 2001"") and News At 11 are both concept albums on the contrast between the idyllic 1980s and 1990s and surrealism in a post-9/11 world. His album Palm Mall has been described as the definitive Mallsoft Project. His 2014 album Hiraeth is named after a Welsh word ‘hiraeth’ which means to have memories of a place that does not exist; about nostalgic feelings of the past. The word was reused as a part of his non-sampling vaporwave record label Hiraeth Records. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",スキポール空港Plaza,Unknown,https://www.youtube.com/watch?v=OjIFLXUBNck&list=RDOjIFLXUBNck&start_radio=1&pp=ygUqQ2F0IFN5c3RlbSBDb3JwIOOCueOCreODneODvOODq-epuua4r1BsYXphoAcB
Palm Mall Mars [Remastered],,Cat System Corp.,2018-06-17,"Jornt Elzinga (born 1989) is a Dutch music producer that has released over 70 projects under the alias 猫 シ Corp. (sometimes stylized as Cats Corp or Cat Corp). Elzinga has released projects across a variety of mediums including cassette, VHS, CD, and vinyl under various labels such as My Pet Flamingo, Needlejuice Records, and his own personal label, Hiraeth Records.

Stylistically these projects experiment with commercialism, consumerism, news media, adult contemporary, muzak, and plunderphonics. Each project has its own particular theme or concept and the entire sound gets wrapped around this. 猫 シ Corp.'s Style has been described by one journalist as ""Background crowd sounds combined with adult contemporary music that sounds less jazzy and more mellow than ever before...contributing to the more futuristic vibe of the album and adds to the big budget feeling of the album; it makes you feel like you’re there, like this is actually happening in some alternate reality.""

His albums Class of ’84 (described by Elzinga as ""an image of a [past] world that we love to escape to because our old world died in 2001"") and News At 11 are both concept albums on the contrast between the idyllic 1980s and 1990s and surrealism in a post-9/11 world. His album Palm Mall has been described as the definitive Mallsoft Project. His 2014 album Hiraeth is named after a Welsh word ‘hiraeth’ which means to have memories of a place that does not exist; about nostalgic feelings of the past. The word was reused as a part of his non-sampling vaporwave record label Hiraeth Records. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Palm Mall Mars: Central Boulevard,Unknown,https://www.youtube.com/watch?v=2cvEgiqQg54&list=RD2cvEgiqQg54&start_radio=1&pp=ygUwQ2F0IFN5c3RlbSBDb3JwIFBhbG0gTWFsbCBNYXJzIENlbnRyYWwgQm91bGV2YXJkoAcB
Palm Mall Mars [Remastered],,Cat System Corp.,2018-06-17,"Jornt Elzinga (born 1989) is a Dutch music producer that has released over 70 projects under the alias 猫 シ Corp. (sometimes stylized as Cats Corp or Cat Corp). Elzinga has released projects across a variety of mediums including cassette, VHS, CD, and vinyl under various labels such as My Pet Flamingo, Needlejuice Records, and his own personal label, Hiraeth Records.

Stylistically these projects experiment with commercialism, consumerism, news media, adult contemporary, muzak, and plunderphonics. Each project has its own particular theme or concept and the entire sound gets wrapped around this. 猫 シ Corp.'s Style has been described by one journalist as ""Background crowd sounds combined with adult contemporary music that sounds less jazzy and more mellow than ever before...contributing to the more futuristic vibe of the album and adds to the big budget feeling of the album; it makes you feel like you’re there, like this is actually happening in some alternate reality.""

His albums Class of ’84 (described by Elzinga as ""an image of a [past] world that we love to escape to because our old world died in 2001"") and News At 11 are both concept albums on the contrast between the idyllic 1980s and 1990s and surrealism in a post-9/11 world. His album Palm Mall has been described as the definitive Mallsoft Project. His 2014 album Hiraeth is named after a Welsh word ‘hiraeth’ which means to have memories of a place that does not exist; about nostalgic feelings of the past. The word was reused as a part of his non-sampling vaporwave record label Hiraeth Records. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Indoor 園芸 Climate Control,Unknown,https://www.youtube.com/watch?v=azH4A0kl3Us&list=RDazH4A0kl3Us&start_radio=1&pp=ygUtQ2F0IFN5c3RlbSBDb3JwIEluZG9vciDlnJLoirggQ2xpbWF0ZSBDb250cm9soAcB
Palm Mall Mars [Remastered],,Cat System Corp.,2018-06-17,"Jornt Elzinga (born 1989) is a Dutch music producer that has released over 70 projects under the alias 猫 シ Corp. (sometimes stylized as Cats Corp or Cat Corp). Elzinga has released projects across a variety of mediums including cassette, VHS, CD, and vinyl under various labels such as My Pet Flamingo, Needlejuice Records, and his own personal label, Hiraeth Records.

Stylistically these projects experiment with commercialism, consumerism, news media, adult contemporary, muzak, and plunderphonics. Each project has its own particular theme or concept and the entire sound gets wrapped around this. 猫 シ Corp.'s Style has been described by one journalist as ""Background crowd sounds combined with adult contemporary music that sounds less jazzy and more mellow than ever before...contributing to the more futuristic vibe of the album and adds to the big budget feeling of the album; it makes you feel like you’re there, like this is actually happening in some alternate reality.""

His albums Class of ’84 (described by Elzinga as ""an image of a [past] world that we love to escape to because our old world died in 2001"") and News At 11 are both concept albums on the contrast between the idyllic 1980s and 1990s and surrealism in a post-9/11 world. His album Palm Mall has been described as the definitive Mallsoft Project. His 2014 album Hiraeth is named after a Welsh word ‘hiraeth’ which means to have memories of a place that does not exist; about nostalgic feelings of the past. The word was reused as a part of his non-sampling vaporwave record label Hiraeth Records. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Second floor: 환대 & 음악,Unknown,https://www.youtube.com/watch?v=uJJXrS3drUw&list=RDuJJXrS3drUw&start_radio=1&pp=ygUqQ2F0IFN5c3RlbSBDb3JwIFNlY29uZCBmbG9vciDtmZjrjIAg7J2M7JWFoAcB
Palm Mall Mars [Remastered],,Cat System Corp.,2018-06-17,"Jornt Elzinga (born 1989) is a Dutch music producer that has released over 70 projects under the alias 猫 シ Corp. (sometimes stylized as Cats Corp or Cat Corp). Elzinga has released projects across a variety of mediums including cassette, VHS, CD, and vinyl under various labels such as My Pet Flamingo, Needlejuice Records, and his own personal label, Hiraeth Records.

Stylistically these projects experiment with commercialism, consumerism, news media, adult contemporary, muzak, and plunderphonics. Each project has its own particular theme or concept and the entire sound gets wrapped around this. 猫 シ Corp.'s Style has been described by one journalist as ""Background crowd sounds combined with adult contemporary music that sounds less jazzy and more mellow than ever before...contributing to the more futuristic vibe of the album and adds to the big budget feeling of the album; it makes you feel like you’re there, like this is actually happening in some alternate reality.""

His albums Class of ’84 (described by Elzinga as ""an image of a [past] world that we love to escape to because our old world died in 2001"") and News At 11 are both concept albums on the contrast between the idyllic 1980s and 1990s and surrealism in a post-9/11 world. His album Palm Mall has been described as the definitive Mallsoft Project. His 2014 album Hiraeth is named after a Welsh word ‘hiraeth’ which means to have memories of a place that does not exist; about nostalgic feelings of the past. The word was reused as a part of his non-sampling vaporwave record label Hiraeth Records. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Poulsen Treatment Studio,Unknown,https://www.youtube.com/watch?v=vyFYMR9ihTo&list=RDvyFYMR9ihTo&start_radio=1&pp=ygUoQ2F0IFN5c3RlbSBDb3JwIFBvdWxzZW4gVHJlYXRtZW50IFN0dWRpb6AHAQ%3D%3D
Palm Mall Mars [Remastered],,Cat System Corp.,2018-06-17,"Jornt Elzinga (born 1989) is a Dutch music producer that has released over 70 projects under the alias 猫 シ Corp. (sometimes stylized as Cats Corp or Cat Corp). Elzinga has released projects across a variety of mediums including cassette, VHS, CD, and vinyl under various labels such as My Pet Flamingo, Needlejuice Records, and his own personal label, Hiraeth Records.

Stylistically these projects experiment with commercialism, consumerism, news media, adult contemporary, muzak, and plunderphonics. Each project has its own particular theme or concept and the entire sound gets wrapped around this. 猫 シ Corp.'s Style has been described by one journalist as ""Background crowd sounds combined with adult contemporary music that sounds less jazzy and more mellow than ever before...contributing to the more futuristic vibe of the album and adds to the big budget feeling of the album; it makes you feel like you’re there, like this is actually happening in some alternate reality.""

His albums Class of ’84 (described by Elzinga as ""an image of a [past] world that we love to escape to because our old world died in 2001"") and News At 11 are both concept albums on the contrast between the idyllic 1980s and 1990s and surrealism in a post-9/11 world. His album Palm Mall has been described as the definitive Mallsoft Project. His 2014 album Hiraeth is named after a Welsh word ‘hiraeth’ which means to have memories of a place that does not exist; about nostalgic feelings of the past. The word was reused as a part of his non-sampling vaporwave record label Hiraeth Records. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Ring World Information System,Unknown,https://www.youtube.com/watch?v=t5Ni-XyEhA0&list=RDt5Ni-XyEhA0&start_radio=1&pp=ygUtQ2F0IFN5c3RlbSBDb3JwIFJpbmcgV29ybGQgSW5mb3JtYXRpb24gU3lzdGVtoAcB
Palm Mall Mars [Remastered],,Cat System Corp.,2018-06-17,"Jornt Elzinga (born 1989) is a Dutch music producer that has released over 70 projects under the alias 猫 シ Corp. (sometimes stylized as Cats Corp or Cat Corp). Elzinga has released projects across a variety of mediums including cassette, VHS, CD, and vinyl under various labels such as My Pet Flamingo, Needlejuice Records, and his own personal label, Hiraeth Records.

Stylistically these projects experiment with commercialism, consumerism, news media, adult contemporary, muzak, and plunderphonics. Each project has its own particular theme or concept and the entire sound gets wrapped around this. 猫 シ Corp.'s Style has been described by one journalist as ""Background crowd sounds combined with adult contemporary music that sounds less jazzy and more mellow than ever before...contributing to the more futuristic vibe of the album and adds to the big budget feeling of the album; it makes you feel like you’re there, like this is actually happening in some alternate reality.""

His albums Class of ’84 (described by Elzinga as ""an image of a [past] world that we love to escape to because our old world died in 2001"") and News At 11 are both concept albums on the contrast between the idyllic 1980s and 1990s and surrealism in a post-9/11 world. His album Palm Mall has been described as the definitive Mallsoft Project. His 2014 album Hiraeth is named after a Welsh word ‘hiraeth’ which means to have memories of a place that does not exist; about nostalgic feelings of the past. The word was reused as a part of his non-sampling vaporwave record label Hiraeth Records. Read more on Last.fm. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",Sembikiya Restaurant,Unknown,https://www.youtube.com/watch?v=AwH9BW3nsM0&list=RDAwH9BW3nsM0&start_radio=1&pp=ygUkQ2F0IFN5c3RlbSBDb3JwIFNlbWJpa2l5YSBSZXN0YXVyYW50oAcB
